covariate_id,covariate_name,analysis_id,concept_id
2212924701,measurement: Hepatitis C antibody,701,2212924
2212169701,"measurement: Urinalysis; qualitative or semiquantitative, except immunoassays",701,2212169
2212173701,"measurement: Urine pregnancy test, by visual color comparison methods",701,2212173
2212227701,measurement: Bilirubin; direct,701,2212227
2212359701,"measurement: Glucose; quantitative, blood (except reagent strip)",701,2212359
2212362701,"measurement: Glucose; tolerance test (GTT), 3 specimens (includes glucose)",701,2212362
2212363701,"measurement: Glucose; tolerance test, each additional beyond 3 specimens (List separately in addition to code for primary procedure)",701,2212363
2212589701,measurement: Thyroxine; total,701,2212589
2212601701,measurement: Thyroid hormone (T3 or T4) uptake or thyroid hormone binding ratio (THBR),701,2212601
2212631701,"measurement: Gonadotropin, chorionic (hCG); quantitative",701,2212631
2212699701,"measurement: Fibrin degradation products, D-dimer; quantitative",701,2212699
2212713701,"measurement: Hemoglobin or RBCs, fetal, for fetomaternal hemorrhage; differential lysis (Kleihauer-Betke)",701,2212713
2212731701,measurement: Prothrombin time,701,2212731
2212909701,measurement: Antibody; rubella,701,2212909
2212984701,"measurement: Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",701,2212984
2213162701,"measurement: Infectious agent detection by nucleic acid (DNA or RNA); Neisseria gonorrhoeae, amplified probe technique",701,2213162
46257666701,"measurement: Infectious agent detection by nucleic acid (DNA or RNA); Human Papillomavirus (HPV), high-risk types (eg, 16, 18, 31, 33, 35, 39, 45, 51, 52, 56, 58, 59, 68)",701,46257666
2212099701,"measurement: Hepatic function panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Bilirubin, direct (82248) Phosphatase, alkaline (84075) Protein, total (84155) Transferase, alanine amino (ALT) (SGPT) (84460) Transferase, aspartate am",701,2212099
2212155701,measurement: Insulin-induced C-peptide suppression panel This panel must include the following: Insulin (83525) C-peptide (84681 x 5) Glucose (82947 x 5),701,2212155
2212226701,measurement: Bilirubin; total,701,2212226
2212242701,measurement: Calcium; ionized,701,2212242
2212244701,"measurement: Calcium; urine quantitative, timed specimen",701,2212244
2212333701,measurement: Ferritin,701,2212333
2212345701,measurement: Gammaglobulin (immunoglobulin); IgE,701,2212345
2212417701,"measurement: Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified",701,2212417
2212517701,"measurement: Phosphatase, alkaline",701,2212517
2212524701,measurement: Phosphorus inorganic (phosphate); urine,701,2212524
2212979701,"measurement: Concentration (any type), for infectious agents",701,2212979
1129625404,drug_era group: diphenhydramine,404,1129625
21602004404,drug_era group: Antihistamines for topical use,404,21602004
21603479404,drug_era group: Phenothiazine derivatives,404,21603479
21602818404,"drug_era group: BETA-LACTAM ANTIBACTERIALS, PENICILLINS",404,21602818
21602927404,drug_era group: Other cephalosporins and penems,404,21602927
1741122404,drug_era group: tazobactam,404,1741122
21602566404,drug_era group: PROGESTOGENS AND ESTROGENS IN COMBINATION,404,21602566
19045045404,drug_era group: ergocalciferol,404,19045045
21602567404,"drug_era group: Progestogens and estrogens, fixed combinations",404,21602567
21600875404,drug_era group: POTASSIUM,404,21600875
21601474404,drug_era group: Thiazides and potassium in combination,404,21601474
21600876404,drug_era group: Potassium,404,21600876
21601522404,drug_era group: Sulfonamides and potassium in combination,404,21601522
21601503404,drug_era group: Sulfonamides and potassium in combination,404,21601503
19049105404,drug_era group: potassium chloride,404,19049105
766814404,drug_era group: quetiapine,404,766814
21604414404,drug_era group: Benzodiazepine derivatives,404,21604414
798874404,drug_era group: clonazepam,404,798874
21602304404,drug_era group: Antiinfectives for treatment of acne,404,21602304
21602282404,drug_era group: ANTI-ACNE PREPARATIONS FOR TOPICAL USE,404,21602282
21602281404,drug_era group: ANTI-ACNE PREPARATIONS,404,21602281
1036252404,drug_era group: sulfacetamide,404,1036252
21603651404,drug_era group: Corticosteroids and antiinfectives in combination,404,21603651
21601745404,drug_era group: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,404,21601745
21601744404,drug_era group: CALCIUM CHANNEL BLOCKERS,404,21601744
21601746404,drug_era group: Dihydropyridine derivatives,404,21601746
43534771404,"drug_era group: ACE inhibitors, other combinations",404,43534771
21601845404,"drug_era group: Angiotensin II receptor blockers (ARBs), other combinations",404,21601845
21601815404,drug_era group: ACE inhibitors and calcium channel blockers,404,21601815
1332418404,drug_era group: amlodipine,404,1332418
21601841404,drug_era group: Angiotensin II receptor blockers (ARBs) and calcium channel blockers,404,21601841
21602968404,"drug_era group: MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",404,21602968
21602969404,drug_era group: Macrolides,404,21602969
791967404,drug_era group: lorazepam,404,791967
797399404,drug_era group: gabapentin,404,797399
905233404,drug_era group: mometasone,404,905233
21605042404,drug_era group: Corticosteroids,404,21605042
21602119404,"drug_era group: Corticosteroids, potent (group III)",404,21602119
21602104404,"drug_era group: Corticosteroids, moderately potent (group II)",404,21602104
21602099404,"drug_era group: CORTICOSTEROIDS, PLAIN",404,21602099
21603283404,drug_era group: Glucocorticoids,404,21603283
21602098404,"drug_era group: CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",404,21602098
21601974404,drug_era group: Carbamide products,404,21601974
21601164404,drug_era group: Solutions producing osmotic diuresis,404,21601164
21601968404,drug_era group: EMOLLIENTS AND PROTECTIVES,404,21601968
906914404,drug_era group: urea,404,906914
21600074404,drug_era group: Antacids with antiflatulents,404,21600074
937791404,drug_era group: bismuth subsalicylate,404,937791
21600892404,drug_era group: Magnesium,404,21600892
21600048404,drug_era group: Magnesium compounds,404,21600048
967861404,drug_era group: magnesium citrate,404,967861
21602657404,drug_era group: Other urologicals,404,21602657
21602628404,drug_era group: UROLOGICALS,404,21602628
992956404,drug_era group: magnesium hydroxide,404,992956
1137529404,drug_era group: salmeterol,404,1137529
1149380404,drug_era group: fluticasone,404,1149380
21603960404,drug_era group: Oxicams,404,21603960
1150345404,drug_era group: meloxicam,404,1150345
1196677404,drug_era group: formoterol,404,1196677
1307046404,drug_era group: metoprolol,404,1307046
21602682404,drug_era group: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,404,21602682
21602681404,"drug_era group: SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",404,21602681
21602698404,drug_era group: Vasopressin and analogues,404,21602698
21602697404,drug_era group: POSTERIOR PITUITARY LOBE HORMONES,404,21602697
1517070404,drug_era group: desmopressin,404,1517070
21604589404,drug_era group: Diphenylmethane derivatives,404,21604589
777221404,drug_era group: hydroxyzine,404,777221
21601194404,drug_era group: I.V. SOLUTION ADDITIVES,404,21601194
21601179404,drug_era group: Salt solutions,404,21601179
967823404,drug_era group: sodium chloride,404,967823
21601553404,drug_era group: High-ceiling diuretics and potassium-sparing agents,404,21601553
21601461404,drug_era group: DIURETICS,404,21601461
21601532404,drug_era group: POTASSIUM-SPARING AGENTS,404,21601532
21601458404,drug_era group: Other antihypertensives and diuretics,404,21601458
970250404,drug_era group: spironolactone,404,970250
21600492404,drug_era group: Serotonin (5HT3) antagonists,404,21600492
21603445404,drug_era group: ANTIHISTAMINES FOR SYSTEMIC USE,404,21603445
21602144404,"drug_era group: Corticosteroids, weak, combinations with antiseptics",404,21602144
1153013404,drug_era group: promethazine,404,1153013
21602858404,drug_era group: Beta-lactamase inhibitors,404,21602858
1746114404,drug_era group: piperacillin,404,1746114
21603650404,drug_era group: ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,404,21603650
21603579404,drug_era group: Sulfonamides,404,21603579
1746940404,drug_era group: erythromycin,404,1746940
21601969404,drug_era group: EMOLLIENTS AND PROTECTIVES,404,21601969
1545958404,drug_era group: atorvastatin,404,1545958
1713332404,drug_era group: amoxicillin,404,1713332
21602251404,drug_era group: Other antiseptics and disinfectants,404,21602251
19011035404,drug_era group: lactate,404,19011035
21602629404,drug_era group: Acidifiers,404,21602629
19036781404,drug_era group: calcium chloride,404,19036781
36878782404,drug_era group: Multivitamin preparation,404,36878782
40170911404,drug_era group: liraglutide,404,40170911
1123618404,drug_era group: Glucagon-like peptide-1 (GLP-1) analogues,404,1123618
21601333404,drug_era group: Influenza vaccines,404,21601333
46275996404,drug_era group: influenza A virus (H3N2) antigen,404,46275996
46275999404,drug_era group: influenza B virus antigen,404,46275999
735979404,drug_era group: risperidone,404,735979
744740404,drug_era group: zolpidem,404,744740
21604653404,drug_era group: Benzodiazepine related drugs,404,21604653
793143404,drug_era group: semaglutide,404,793143
21601939404,drug_era group: Other antifungals for topical use,404,21601939
902950404,drug_era group: tolnaftate,404,902950
21602362404,drug_era group: Antibiotics,404,21602362
21600602404,drug_era group: Antibiotics,404,21600602
922570404,drug_era group: nystatin,404,922570
21601910404,drug_era group: Antibiotics,404,21601910
21600601404,drug_era group: INTESTINAL ANTIINFECTIVES,404,21600601
21603709404,drug_era group: Prostaglandin analogues,404,21603709
21603671404,drug_era group: ANTIGLAUCOMA PREPARATIONS AND MIOTICS,404,21603671
954688404,drug_era group: latanoprost,404,954688
987245404,drug_era group: lactulose,404,987245
21600101404,drug_era group: Combinations for eradication of Helicobacter pylori,404,21600101
21602384404,drug_era group: Organic acids,404,21602384
21602195404,drug_era group: ANTISEPTICS AND DISINFECTANTS,404,21602195
19028106404,drug_era group: isopropyl alcohol,404,19028106
46275993404,drug_era group: influenza A virus (H1N1) antigen,404,46275993
21601371404,"drug_era group: Bacterial and viral vaccines, combined",404,21601371
21601370404,"drug_era group: BACTERIAL AND VIRAL VACCINES, COMBINED",404,21601370
21604557404,drug_era group: Other antipsychotics,404,21604557
908523404,drug_era group: mineral oil,404,908523
948856404,drug_era group: polyvinyl alcohol,404,948856
21603616404,drug_era group: ANTIINFLAMMATORY AGENTS,404,21603616
21603638404,"drug_era group: Antiinflammatory agents, non-steroids",404,21603638
1136980404,drug_era group: ketorolac,404,1136980
21601783404,"drug_era group: ACE INHIBITORS, PLAIN",404,21601783
21601782404,drug_era group: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,404,21601782
1308216404,drug_era group: lisinopril,404,1308216
21601784404,"drug_era group: ACE inhibitors, plain",404,21601784
21601770404,drug_era group: Benzothiazepine derivatives,404,21601770
1551860404,drug_era group: pravastatin,404,1551860
1560171404,drug_era group: glipizide,404,1560171
21600749404,drug_era group: Sulfonylureas,404,21600749
1596977404,"drug_era group: insulin, regular, human",404,1596977
21600722404,"drug_era group: Insulins and analogues for injection, intermediate-acting",404,21600722
21602262404,drug_era group: MEDICATED DRESSINGS,404,21602262
21602152404,"drug_era group: Corticosteroids, potent, combinations with antiseptics",404,21602152
21603594404,drug_era group: Other antiinfectives,404,21603594
21602263404,drug_era group: Medicated dressings with antiinfectives,404,21602263
1790812404,drug_era group: chlorhexidine,404,1790812
19033354404,drug_era group: petrolatum,404,19033354
44816332404,drug_era group: albiglutide,404,44816332
21601279404,drug_era group: BACTERIAL VACCINES,404,21601279
528986404,drug_era group: Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine,404,528986
21601311404,drug_era group: Pneumococcal vaccines,404,21601311
528988404,drug_era group: Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine,404,528988
528990404,drug_era group: Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine,404,528990
529042404,drug_era group: Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine,404,529042
529044404,drug_era group: Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine,404,529044
529046404,drug_era group: Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine,404,529046
529072404,drug_era group: Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine,404,529072
722031404,drug_era group: paroxetine,404,722031
756018404,drug_era group: fluphenazine,404,756018
21605165404,drug_era group: Corticosteroids,404,21605165
21605164404,drug_era group: CORTICOSTEROIDS,404,21605164
21602728404,drug_era group: Glucocorticoids,404,21602728
21602722404,drug_era group: CORTICOSTEROIDS FOR SYSTEMIC USE,404,21602722
21603663404,drug_era group: Corticosteroids/antiinfectives/mydriatics in combination,404,21603663
21601607404,drug_era group: Corticosteroids,404,21601607
21600651404,drug_era group: INTESTINAL ANTIINFLAMMATORY AGENTS,404,21600651
21600652404,drug_era group: Corticosteroids acting locally,404,21600652
920458404,drug_era group: betamethasone,404,920458
21602723404,"drug_era group: CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",404,21602723
21605200404,drug_era group: Corticosteroids,404,21605200
21605010404,"drug_era group: Sympathomimetics, plain",404,21605010
21605071404,drug_era group: DECONGESTANTS AND ANTIALLERGICS,404,21605071
21605024404,"drug_era group: Sympathomimetics, combinations excl. corticosteroids",404,21605024
21605072404,drug_era group: Sympathomimetics used as decongestants,404,21605072
925636404,drug_era group: oxymetazoline,404,925636
1107830404,drug_era group: loratadine,404,1107830
1136601404,drug_era group: benzonatate,404,1136601
21600972404,drug_era group: Heparin group,404,21600972
1301025404,drug_era group: enoxaparin,404,1301025
21601634404,drug_era group: ANTIVARICOSE THERAPY,404,21601634
21601635404,drug_era group: Heparins or heparinoids for topical use,404,21601635
1367571404,drug_era group: heparin,404,1367571
19090761404,drug_era group: regadenoson,404,19090761
