"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
41230753,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 20 by Gerke","Drug","RxNorm Extension","Marketed Product","S","OMOP2428715","2017-08-24","2099-12-31",
43765005,"Clozapine 50 MG Oral Tablet [Clozapin Biomo] by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP948055","2017-08-24","2099-12-31",
41292612,"Clozapine 25 MG Oral Tablet [Clozapin Dura] Box of 20 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP2490574","2017-08-24","2099-12-31",
21114024,"Clozapine 100 MG Oral Tablet [Zaponex] Box of 84 by TEVA","Drug","RxNorm Extension","Marketed Product","S","OMOP410099","2017-08-24","2099-12-31",
41273777,"Clozapine 25 MG Oral Tablet Box of 20","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2471739","2017-08-24","2099-12-31",
40879063,"Clozapine 200 MG Oral Tablet [Clozapin Sandoz] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2077025","2017-08-24","2099-12-31",
40847970,"Clozapine 200 MG Oral Tablet [Clozapin 1a Pharma] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045932","2017-08-24","2099-12-31",
41066010,"Clozapine 50 MG Oral Tablet [Clozapin Hexal] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2263972","2017-08-24","2099-12-31",
43184128,"Clozapine 25 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 30","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494440","2017-08-24","2099-12-31",
43801010,"Clozapine 25 MG Oral Tablet [Elcrit]","Drug","RxNorm Extension","Branded Drug","S","OMOP948133","2017-08-24","2099-12-31",
43030238,"Clozapine 100 MG Oral Tablet Box of 28 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP4845307","2019-10-06","2099-12-31",
41230755,"Clozapine 50 MG Oral Tablet [Elcrit] Box of 100 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2428717","2017-08-24","2099-12-31",
35412611,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 14 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP1146196","2017-08-24","2099-12-31",
43747055,"Clozapine 50 MG Oral Tablet [Clozapin Dura]","Drug","RxNorm Extension","Branded Drug","S","OMOP948075","2017-08-24","2099-12-31",
40855893,"Clozapine 200 MG Oral Tablet [Clozapin Sandoz] Box of 20 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2053855","2017-08-24","2099-12-31",
41034885,"Clozapine 50 MG Oral Tablet [Elcrit] Box of 500","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2232847","2017-08-24","2099-12-31",
41230748,"Clozapine 100 MG Oral Tablet [Clozapin Ratiopharm] Box of 20 by Ratiopharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2428710","2017-08-24","2099-12-31",
40847967,"Clozapine 200 MG Oral Tablet [Clozapin Biomo] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045929","2017-08-24","2099-12-31",
41042892,"Clozapine 100 MG Oral Tablet [Clozapin Biomo] Box of 50 by biomo","Drug","RxNorm Extension","Marketed Product","S","OMOP2240854","2017-08-24","2099-12-31",
40972407,"Clozapine 50 MG Oral Tablet [LEPONEX] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2170369","2017-08-24","2099-12-31",
43195154,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 28","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494416","2017-08-24","2099-12-31",
40887246,"Clozapine 50 MG Oral Tablet [Clozapin Ratiopharm] Box of 50 by Ratiopharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2085208","2017-08-24","2099-12-31",
41011789,"Clozapine 100 MG Oral Tablet [Elcrit] Box of 50 by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP2209751","2017-08-24","2099-12-31",
41284524,"Clozapine 25 MG Oral Tablet [Clozapin Neuraxpharm] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2482486","2017-08-24","2099-12-31",
21143444,"Clozapine 100 MG Oral Tablet [Clozaril] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP410094","2017-08-24","2099-12-31",
41003765,"Clozapine 200 MG Oral Tablet [Clozapin Neuraxpharm] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2201727","2017-08-24","2099-12-31",
41168261,"Clozapine 100 MG Oral Tablet [Clozapin Sandoz] Box of 100 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP2366223","2017-08-24","2099-12-31",
40868244,"Clozapine 25 MG Oral Tablet Box of 250","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2066206","2017-08-24","2099-12-31",
43173271,"Clozapine 100 MG Oral Tablet [CLOZAPINE PANPHARMA] Box of 14","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494406","2017-08-24","2099-12-31",
44076817,"Clozapine 200 MG Oral Tablet [Gen-Clozapine] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP1071448","2017-08-24","2099-12-31",
40879065,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2077027","2017-08-24","2099-12-31",
41160325,"Clozapine 50 MG Oral Tablet [Alemoxan]","Drug","RxNorm Extension","Branded Drug","S","OMOP2358287","2017-08-24","2099-12-31",
41128863,"Clozapine 100 MG Oral Tablet [Clozapin Tad] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2326825","2017-08-24","2099-12-31",
40847969,"Clozapine 200 MG Oral Tablet [Clozapin Beta] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2045931","2017-08-24","2099-12-31",
37498340,"clozapine 50 MG Oral Tablet [Clozaril]","Drug","RxNorm","Branded Drug","S","2269081","2020-05-04","2099-12-31",
41003778,"Clozapine 50 MG Oral Tablet [Clozapin Ct]","Drug","RxNorm Extension","Branded Drug","S","OMOP2201740","2017-08-24","2099-12-31",
41292616,"Clozapine 50 MG Oral Tablet [Clozapin 1a Pharma] Box of 100 by 1 A","Drug","RxNorm Extension","Marketed Product","S","OMOP2490578","2017-08-24","2099-12-31",
21035415,"Clozapine 100 MG Oral Tablet [Denzapine]","Drug","RxNorm Extension","Branded Drug","S","OMOP410079","2017-08-24","2099-12-31",
40744040,"Clozapine 25 MG Oral Tablet [Clozaril] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP4713197","2018-06-04","2099-12-31",
36036663,"clozapine 200 MG Oral Tablet Box of 20 by Glenmark","Drug","RxNorm Extension","Marketed Product","S","OMOP5046660","2021-06-17","2099-12-31",
41315808,"Clozapine 50 MG Oral Tablet [Clozapin Abz] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2513770","2017-08-24","2099-12-31",
40879069,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 500","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2077031","2017-08-24","2099-12-31",
40744038,"Clozapine 25 MG Oral Tablet [Clozaril] Box of 84 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP4713199","2018-06-04","2099-12-31",
41230752,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 100 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2428714","2017-08-24","2099-12-31",
43801007,"Clozapine 50 MG Oral Tablet [Clozapin 1a Pharma] by 1 A","Drug","RxNorm Extension","Marketed Product","S","OMOP948063","2017-08-24","2099-12-31",
43162239,"Clozapine 25 MG Oral Tablet [CLOZAPINE MYLAN] Box of 7","Drug","RxNorm Extension","Branded Drug Box","S","OMOP494426","2017-08-24","2099-12-31",
40825364,"Clozapine 50 MG Oral Tablet [Clozapin Neuraxpharm] Box of 100 by Neuraxpharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2023326","2017-08-24","2099-12-31",
40887243,"Clozapine 25 MG Oral Tablet [Clozapin Dura] Box of 100 by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP2085205","2017-08-24","2099-12-31",
41128865,"Clozapine 100 MG Oral Tablet [Clozapin Ratiopharm]","Drug","RxNorm Extension","Branded Drug","S","OMOP2326827","2017-08-24","2099-12-31",
43837297,"Clozapine 200 MG Oral Tablet [Clozapin Beta] by Betapharm","Drug","RxNorm Extension","Marketed Product","S","OMOP948102","2017-08-24","2099-12-31",
44051103,"Clozapine 100 MG Oral Tablet [Gen-Clozapine] by Mylan","Drug","RxNorm Extension","Marketed Product","S","OMOP1045734","2017-08-24","2099-12-31",
42875736,"Clozapine 25 MG Oral Tablet Box of 50 by Glenmark","Drug","RxNorm Extension","Marketed Product","S","OMOP4872850","2020-01-15","2099-12-31",
1972340,"clozapine 25 MG Oral Tablet Box of 100 by Puren","Drug","RxNorm Extension","Marketed Product","S","OMOP5164906","2022-01-28","2099-12-31",
41097537,"Clozapine 100 MG Oral Tablet [Clozapin Abz] Box of 50","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2295499","2017-08-24","2099-12-31",
40879074,"Clozapine 50 MG Oral Tablet [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug","S","OMOP2077036","2017-08-24","2099-12-31",
43151071,"Clozapine 25 MG Oral Tablet [LEPONEX] Box of 28 by Novartis","Drug","RxNorm Extension","Marketed Product","S","OMOP494448","2017-08-24","2099-12-31",
21084557,"Clozapine 100 MG Oral Tablet Box of 84","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP410076","2017-08-24","2099-12-31",
43693221,"Clozapine 100 MG Oral Tablet [Clozapin Ratiopharm] by Ratiopharm","Drug","RxNorm Extension","Marketed Product","S","OMOP948025","2017-08-24","2099-12-31",
41011788,"Clozapine 100 MG Oral Tablet [LEPONEX] Box of 50 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP2209750","2017-08-24","2099-12-31",
41110522,"Clozapine 100 MG [Clozapin Biomo]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP2308484","2017-08-24","2099-12-31",
19058829,"clozapine 100 MG [Clozaril]","Drug","RxNorm","Branded Drug Comp","S","563748","2005-09-11","2099-12-31",
19071814,"clozapine 100 MG [Fazaclo]","Drug","RxNorm","Branded Drug Comp","S","542975","2005-09-11","2099-12-31",
2902744,"100 ML clozapine 50 MG/ML Oral Suspension [Versacloz]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP5119596","2021-06-30","2099-12-31",
36246461,"Versacloz Oral Product","Drug","RxNorm","Branded Dose Group","C","1369830","2016-08-01","2099-12-31",
19075610,"clozapine 300 MG Oral Tablet","Drug","RxNorm","Clinical Drug","S","309376","1970-01-01","2099-12-31",
21147736,"100 ML Clozapine 50 MG/ML Oral Suspension","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP323497","2017-08-24","2099-12-31",
40027332,"clozapine Disintegrating Oral Tablet","Drug","RxNorm","Clinical Drug Form","S","476178","1970-01-01","2099-12-31",
43657357,"Clozapine Oral Tablet [Clozapin Abz]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP947993","2017-08-24","2099-12-31",
37592952,"Clozapine Oral Tablet [Clozapin Glenmark]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP4782393","2019-01-17","2099-12-31",
40027336,"clozapine Oral Tablet [Ivax brand of clozapine]","Drug","RxNorm","Branded Drug Form","S","369388","1970-01-01","2099-12-31",
21039771,"100 ML Clozapine 50 MG/ML Oral Suspension [Denzapine]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP323498","2017-08-24","2099-12-31",
43162235,"Clozapine Oral Tablet [CLOZAPINE PANPHARMA]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP494390","2017-08-24","2099-12-31",
43819148,"Clozapine Oral Tablet [Clozapin Beta]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP947994","2017-08-24","2099-12-31",
44096105,"Clozapine Oral Tablet [Aa-Clozapine]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP1090736","2017-08-24","2099-12-31",
43287959,"Clozapine Oral Tablet [Clopine]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP528906","2017-08-24","2099-12-31",
40027335,"clozapine Oral Tablet [Clozaril]","Drug","RxNorm","Branded Drug Form","S","368910","1970-01-01","2099-12-31",
19075609,"clozapine 250 MG Oral Tablet","Drug","RxNorm","Clinical Drug","S","309375","1970-01-01","2099-12-31",
21133508,"Clozapine Oral Tablet [Zaponex]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP410017","2017-08-24","2099-12-31",
44057405,"Clozapine Oral Tablet [Gen-Clozapine]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP1052036","2017-08-24","2099-12-31",
36233959,"Clozaril Oral Product","Drug","RxNorm","Branded Dose Group","C","1173714","2016-08-01","2099-12-31",
43711129,"Clozapine Oral Tablet [Clozapin Tad]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP947985","2017-08-24","2099-12-31",
19058828,"clozapine 25 MG [Clozaril]","Drug","RxNorm","Branded Drug Comp","S","563747","2005-09-11","2099-12-31",
3323369,"Snuff tobacco","Observation","Nebraska Lexicon","Substance",,"39789004","2002-01-31","2099-12-31",
4010813,"Tobacco smoke","Observation","SNOMED","Substance","S","102407002","2002-01-31","2099-12-31",
4224317,"Pipe smoking tobacco","Observation","SNOMED","Substance","S","84498003","2002-01-31","2099-12-31",
4052030,"Moderate cigarette smoker (10-19 cigs/day)","Observation","SNOMED","Clinical Finding","S","160604004","2002-01-31","2099-12-31",
764103,"Cigarette smoker (5-9 cigarettes/day)","Observation","SNOMED","Clinical Finding","S","450811000124104","2016-09-01","2099-12-31",
3197200,"History of tobacco use","Observation","Nebraska Lexicon","Clinical Finding","S","4200001000004105","2016-01-28","2099-12-31",
40486696,"Smoked before confirmation of pregnancy","Observation","SNOMED","Clinical Finding","S","449345000","2011-07-31","2099-12-31",
42709997,"Uses moist tobacco daily","Observation","SNOMED","Clinical Finding","S","449869005","2012-01-31","2099-12-31",
4269997,"Tobacco smoking consumption - finding","Observation","SNOMED","Clinical Finding","S","365982000","2002-01-31","2099-12-31",
4036563,"Exposed to tobacco smoke in public places","Observation","SNOMED","Clinical Finding","S","228525007","2002-01-31","2099-12-31",
4036088,"Finding relating to moist tobacco use","Observation","SNOMED","Clinical Finding","S","228499007","2002-01-31","2099-12-31",
764199,"Tobacco smoking in mother complicating pregnancy","Observation","SNOMED","Clinical Finding","S","451921000124109","2017-03-01","2099-12-31",
45765920,"Never used tobacco","Observation","SNOMED","Clinical Finding","S","702979003","2014-07-31","2099-12-31",
42709995,"Uses moist tobacco occasionally","Observation","SNOMED","Clinical Finding","S","449867007","2012-01-31","2099-12-31",
4043051,"Does not use snuff","Observation","SNOMED","Clinical Finding","S","228491005","2002-01-31","2099-12-31",
4207221,"Tolerant ex-smoker","Observation","SNOMED","Clinical Finding","S","53896009","2002-01-31","2099-12-31",
4144272,"Never smoked tobacco","Observation","SNOMED","Clinical Finding","S","266919005","2002-01-31","2099-12-31",
4036559,"Does not chew tobacco","Observation","SNOMED","Clinical Finding","S","228511006","2002-01-31","2099-12-31",
4052948,"Keeps trying to stop smoking","Observation","SNOMED","Clinical Finding","S","160612007","2002-01-31","2099-12-31",
35610343,"Ex-heavy smoker (20-39/day)","Observation","SNOMED","Clinical Finding","S","1092071000000105","2018-04-01","2099-12-31",
764197,"Tobacco smoking in mother complicating puerperium","Observation","SNOMED","Clinical Finding","S","451901000124104","2017-03-01","2099-12-31",
4145798,"Ex-light cigarette smoker (1-9/day)","Observation","SNOMED","Clinical Finding","S","266922007","2002-01-31","2099-12-31",
4190573,"Thinking about stopping smoking","Observation","SNOMED","Clinical Finding","S","394871007","2003-01-31","2099-12-31",
4038733,"Ex-user of moist powdered tobacco","Observation","SNOMED","Clinical Finding","S","228503001","2002-01-31","2099-12-31",
35610345,"Ex-moderate smoker (10-19/day)","Observation","SNOMED","Clinical Finding","S","1092091000000109","2018-04-01","2099-12-31",
35604630,"ziprasidone Injection [Geodon]","Drug","RxNorm","Branded Drug Form","S","1727277","2016-05-02","2099-12-31",
35606386,"risperidone Injection [Risperdal]","Drug","RxNorm","Branded Drug Form","S","1743577","2016-05-02","2099-12-31",
44190621,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 1 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3067344","2017-10-06","2099-12-31",
44161752,"Risperidone 18.8 MG/ML Injection [Risperdal] Box of 2","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3038475","2017-10-06","2099-12-31",
44188041,"Risperidone 18.8 MG/ML Injection [Risperdal]","Drug","RxNorm Extension","Branded Drug","S","OMOP3064764","2017-10-06","2099-12-31",
44190161,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 5 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP3066884","2017-10-06","2099-12-31",
41343256,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 5","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2541218","2017-08-24","2099-12-31",
41277479,"Risperidone 25 MG/ML Injection [Risperdal]","Drug","RxNorm Extension","Branded Drug","S","OMOP2475441","2017-08-24","2099-12-31",
44190549,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 1 by Mevita","Drug","RxNorm Extension","Marketed Product","S","OMOP3067272","2017-10-06","2099-12-31",
40753970,"Risperidone 37.5 MG Injectable Solution [Risperdal] Box of 1 by Janssen","Drug","RxNorm Extension","Marketed Product","S","OMOP4703149","2018-06-04","2099-12-31",
44190456,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 2 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP3067179","2017-10-06","2099-12-31",
44190531,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 2 by Orifarm Leverkus","Drug","RxNorm Extension","Marketed Product","S","OMOP3067254","2017-10-06","2099-12-31",
44190548,"2 ML Risperidone 25 MG/ML Injection [Risperdal] Box of 2 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP3067271","2017-10-06","2099-12-31",
41058855,"Risperidone 37.5 MG Injection [Risperdal] Box of 5","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2256817","2017-08-24","2099-12-31",
44190098,"2 ML Risperidone 18.8 MG/ML Injection [Risperdal] Box of 5 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP3066821","2017-10-06","2099-12-31",
44184255,"Risperidone 18.8 MG/ML Injection [Risperdal] Box of 5","Drug","RxNorm Extension","Branded Drug Box","S","OMOP3060978","2017-10-06","2099-12-31",
784207,"2 ML Risperidone 25 MG/ML Injectable Solution [Risperdal] Box of 1 by Janssen","Drug","RxNorm Extension","Marketed Product","S","OMOP4832032","2019-04-01","2099-12-31",
44190725,"2 ML Risperidone 12.5 MG/ML Injection [Risperdal] Box of 2 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP3067448","2017-10-06","2099-12-31",
